EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2012;19001;143A;121;;;Retribuciones complementarias;595860
2012;19001;143A;121;;00;Complemento de destino;304940
2012;19001;143A;121;;01;Complemento específico;290920
2012;19001;143A;16;;;Cuotas, prestaciones y gastos sociales a cargo del empleador;227210
2012;19001;143A;160;;;Cuotas sociales;200570
2012;19001;143A;160;;00;Seguridad Social;200570
2012;19001;143A;162;;;Gastos sociales del personal;26640
2012;19001;143A;162;;05;Seguros;26640
2012;19001;143A;4;;;TRANSFERENCIAS CORRIENTES;909800
2012;19001;143A;49;;;Al exterior;909800
2012;19001;143A;491/19001;;;Aportaciones para realización de programas y otros;909800
2012;19001;143A;491/19001;;00;Para ejecución de proyectos;909800
2012;27401;143A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;1521240
2012;27401;143A;22;;;Material, suministros y otros;547720
2012;27401;143A;221;;;Suministros;20000
2012;27401;143A;221;;99;Otros suministros;20000
2012;27401;143A;226;;;Gastos diversos;527720
2012;27401;143A;226;;06;Reuniones, conferencias y cursos;92400
2012;27401;143A;226;;15;Gastos diversos en el exterior;115320
2012;27401;143A;226;;99;Otros;320000
2012;27401;143A;23;;;Indemnizaciones por razón del servicio;973520
2012;27401;143A;233;;;Otras indemnizaciones;973520
2012;27401;143A;6;;;INVERSIONES REALES;393900
2012;27401;143A;62;;;Inv. nueva asociada al funcionamiento operativo de los serv.;30000
2012;27401;143A;620;;;Inversión nueva asociada al funcionamiento operativo de los servicios;30000
2012;27401;143A;63;;;Inv. de reposición asociada al func. operativo de los serv.;13900
2012;27401;143A;630;;;Inversión de reposición asociada al funcionamiento operativo de los servicios;13900
2012;27401;143A;64;;;Gastos de inversiones de carácter inmaterial;350000
2012;27401;143A;640;;;Gastos en inversiones de carácter inmaterial;350000
2012;27401;143A;7;;;TRANSFERENCIAS DE CAPITAL;343000
2012;27401;143A;78;;;A familias e instituciones sin fines de lucro;343000
2012;27401;143A;780/27401;;;Formación de personal investigador;343000
2012;12003;144A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;472500
2012;12003;144A;22;;;Material, suministros y otros;472500
2012;12003;144A;220;;;Material de oficina;13500
2012;12003;144A;220;;15;Material de oficina en el exterior;13500
2012;12003;144A;221;;;Suministros;144000
2012;12003;144A;221;;15;Suministros en el exterior;144000
2012;12003;144A;222;;;Comunicaciones;45000
2012;12003;144A;222;;15;Comunicaciones en el exterior;45000
2012;12003;144A;227;;;Trabajos realizados por otras empresas y profesionales;270000
2012;12003;144A;227;;15;Trabajos realizados por otras empresas y profesionales en el exterior;270000
2012;12003;144A;6;;;INVERSIONES REALES;120000
2012;12003;144A;63;;;Inv. de reposición asociada al func. operativo de los serv.;120000
2012;12003;144A;630;;;Inversión de reposición asociada al funcionamiento operativo de los servicios;120000
2012;12301;144A;1;;;GASTOS DE PERSONAL;61315770
2012;12301;144A;10;;;Altos cargos;90110
2012;12301;144A;100;;;Retribuciones básicas y otras remuneraciones;90110
2012;12301;144A;100;;00;Retribuciones básicas;28100
2012;12301;144A;100;;01;Retribuciones complementarias;62010
2012;12301;144A;13;;;Laborales;47799480
2012;12301;144A;130;;;Laboral fijo;47127870
2012;12301;144A;130;;00;Retribuciones básicas;36453620
2012;12301;144A;130;;01;Otras remuneraciones;10674250
2012;12301;144A;131;;;Laboral eventual;671610
2012;12301;144A;16;;;Cuotas, prestaciones y gastos sociales a cargo del empleador;13426180
2012;12301;144A;160;;;Cuotas sociales;10157510
2012;12301;144A;160;;00;Seguridad Social;10078480
2012;12301;144A;160;;01;MUFACE;79030
2012;12301;144A;162;;;Gastos sociales del personal;3268670
2012;12301;144A;162;;00;Formación y perfeccionamiento del personal;395870
2012;12301;144A;162;;01;Economatos y comedores;377850
2012;12301;144A;162;;04;Acción social;481720
2012;12301;144A;162;;05;Seguros;1983680
2012;12301;144A;162;;09;Otros;29550
2012;12301;144A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;31183200
2012;12301;144A;20;;;Arrendamientos y cánones;14146000
2012;12301;144A;202;;;Arrendamientos de edificios y otras construcciones;13949000
2012;12301;144A;205;;;Arrendamientos de mobiliario y enseres;197000
2012;12301;144A;21;;;Reparaciones, mantenimiento y conservación;1849000
2012;12301;144A;212;;;Edificios y otras construcciones;562000
2012;12301;144A;213;;;Maquinaria, instalaciones y utillaje;546000
2012;12301;144A;214;;;Elementos de transporte;6000
2012;12301;144A;215;;;Mobiliario y enseres;193000
2012;12301;144A;216;;;Equipos para procesos de la información;542000
2012;12301;144A;22;;;Material, suministros y otros;13748200
2012;12301;144A;220;;;Material de oficina;453000
2012;12301;144A;220;;00;Ordinario no inventariable;214000
2012;12301;144A;220;;01;Prensa, revistas, libros y otras publicaciones;85000
2012;12301;144A;220;;02;Material informático no inventariable;154000
2012;12301;144A;221;;;Suministros;2880000
2012;12301;144A;221;;00;Energía eléctrica;1286000
2012;12301;144A;221;;01;Agua;138000
2012;12301;144A;221;;03;Combustible;432000
2012;12301;144A;221;;04;Vestuario;5000
2012;12301;144A;221;;05;Alimentación;23000
2012;12301;144A;221;;06;Productos farmacéuticos y material sanitario;11000
2012;12301;144A;221;;99;Otros suministros;985000
2012;12301;144A;222;;;Comunicaciones;1950000
2012;12301;144A;222;;00;Servicios de telecomunicaciones;1702000
2012;12301;144A;222;;01;Postales y mensajería;248000
2012;12301;144A;223;;;Transportes;56000
2012;12301;144A;224;;;Primas de seguros;312000
2012;12301;144A;225;;;Tributos;601200
2012;12301;144A;225;;00;Estatales;601200
2012;12301;144A;226;;;Gastos diversos;320000
2012;12301;144A;226;;01;Atenciones protocolarias y representativas;24000
2012;12301;144A;226;;02;Publicidad y propaganda;10000
2012;12301;144A;226;;06;Reuniones, conferencias y cursos;286000
2012;12301;144A;227;;;Trabajos realizados por otras empresas y profesionales;7176000
2012;12301;144A;227;;00;Limpieza y aseo;2248000
2012;12301;144A;227;;01;Seguridad;2358000
2012;12301;144A;227;;06;Estudios y trabajos técnicos;2570000
2012;12301;144A;23;;;Indemnizaciones por razón del servicio;1369000
2012;12301;144A;230;;;Dietas;265000
2012;12301;144A;231;;;Locomoción;475000
2012;12301;144A;232;;;Traslado;629000
2012;12301;144A;24;;;Gastos de publicaciones;71000
2012;12301;144A;240;;;Gastos de edición y distribución;71000
2012;12301;144A;3;;;GASTOS FINANCIEROS;99800
2012;12301;144A;35;;;Intereses de demora y otros gastos financieros;99800
2012;12301;144A;359;;;Otros gastos financieros;99800
2012;12301;144A;4;;;TRANSFERENCIAS CORRIENTES;488000
2012;12301;144A;48;;;A familias e instituciones sin fines de lucro;488000
2012;12301;144A;481/12301;;;Becas Instituto Cervantes;488000
2012;12301;144A;6;;;INVERSIONES REALES;4097000
2012;12301;144A;62;;;Inv. nueva asociada al funcionamiento operativo de los serv.;3838000
2012;12301;144A;620;;;Inversión nueva asociada al funcionamiento operativo de los servicios;3838000
2012;12301;144A;63;;;Inv. de reposición asociada al func. operativo de los serv.;259000
2012;12301;144A;630;;;Inversión de reposición asociada al funcionamiento operativo de los servicios;259000
2012;12301;144A;8;;;ACTIVOS FINANCIEROS;49300
2012;12301;144A;83;;;Concesión de préstamos fuera del Sector Público;49300
2012;12301;144A;830;;;Préstamos a corto plazo;49300
2012;12301;144A;830;;08;Familias e instituciones sin fines de lucro;49300
2012;12401;144A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;3974240
2012;12401;144A;20;;;Arrendamientos y cánones;400000
2012;12401;144A;209;;;Cánones;400000
2012;12401;144A;22;;;Material, suministros y otros;3452370
2012;12401;144A;220;;;Material de oficina;10000
2012;12401;144A;220;;01;Prensa, revistas, libros y otras publicaciones;10000
2012;12401;144A;221;;;Suministros;30000
2012;12401;144A;221;;99;Otros suministros;30000
2012;12401;144A;224;;;Primas de seguros;1200
2012;12401;144A;226;;;Gastos diversos;2111100
2012;12401;144A;226;;06;Reuniones, conferencias y cursos;73290
2012;12401;144A;226;;15;Gastos diversos en el exterior;2037810
2012;12401;144A;227;;;Trabajos realizados por otras empresas y profesionales;1300070
2012;12401;144A;227;;06;Estudios y trabajos técnicos;1295070
2012;12401;144A;227;;15;Trabajos realizados por otras empresas y profesionales en el exterior;5000
2012;12401;144A;23;;;Indemnizaciones por razón del servicio;61870
2012;12401;144A;230;;;Dietas;24370
2012;12401;144A;231;;;Locomoción;37500
2012;12401;144A;24;;;Gastos de publicaciones;60000
2012;12401;144A;240;;;Gastos de edición y distribución;60000
2012;12401;144A;4;;;TRANSFERENCIAS CORRIENTES;2383800
2012;12401;144A;48;;;A familias e instituciones sin fines de lucro;2136300
2012;12401;144A;481/12401;;;Ayudas y convenios básicos de cooperación;1838800
2012;12401;144A;481/12401;;00;Becas y ayudas;936620
2012;12401;144A;481/12401;;01;Ayudas a Lectorados;902180
2012;12401;144A;482/12401;;;Instituciones adheridas en España;297500
2012;12401;144A;482/12401;;02;Comisión de intercambio cultural, educativo y científico España-EEUU;297500
2012;12401;144A;49;;;Al exterior;247500
2012;12401;144A;492/12401;;;Entidades culturales en el exterior;212500
2012;12401;144A;492/12401;;06;Spain-Usa Foundation;212500
2012;12401;144A;493/12401;;;Participación en Organismos Internacionales;35000
2012;18001;144A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;102000
2012;18001;144A;22;;;Material, suministros y otros;102000
2012;18001;144A;226;;;Gastos diversos;56000
2012;18001;144A;226;;06;Reuniones, conferencias y cursos;56000
2012;18001;144A;227;;;Trabajos realizados por otras empresas y profesionales;46000
2012;18001;144A;227;;06;Estudios y trabajos técnicos;46000
2012;18001;144A;4;;;TRANSFERENCIAS CORRIENTES;2589000
2012;18001;144A;48;;;A familias e instituciones sin fines de lucro;1000000
2012;18001;144A;486/18001;;;A la Fundación Campus Comillas, para la promoción y enseñanza del español;1000000
2012;18001;144A;49;;;Al exterior;1589000
2012;18001;144A;492/18001;;;Contribuciones a Organismos Internacionales;970000
2012;18001;144A;493/18001;;;A la Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura (OEI), para financiación y desarrollo de actividades;619000
2012;18003;144A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;295400
2012;18003;144A;22;;;Material, suministros y otros;295400
2012;18003;144A;226;;;Gastos diversos;150000
2012;18003;144A;226;;06;Reuniones, conferencias y cursos;150000
2012;18003;144A;227;;;Trabajos realizados por otras empresas y profesionales;145400
2012;18003;144A;227;;06;Estudios y trabajos técnicos;145400
2012;18003;144A;4;;;TRANSFERENCIAS CORRIENTES;9336380
2012;18003;144A;44;;;A sdades, ent.públ.emp, fundac. y resto entes Sect. Públ.;55000
2012;18003;144A;441/18003;;;Para desarrollar Programas de Promoción y Difusión del Español;55000
2012;18003;144A;45;;;A comunidades autónomas;430000
2012;18003;144A;451/18003;;;A Universidades y otros Organismos Públicos para desarrollar cursos para profesores;430000
2012;18003;144A;48;;;A familias e instituciones sin fines de lucro;8851380
2012;18003;144A;487/18003;;;Para actividades  de cooperación y programa de lenguas extranjeras;8851380
2012;18003;144A;487/18003;;01;Para actividades de cooperación e intercambio cultural y educativo;5651380
2012;18003;144A;487/18003;;02;Plan de mejora del aprendizaje de lenguas extranjeras;3200000
2012;18011;144A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;604400
2012;18011;144A;20;;;Arrendamientos y cánones;31000
2012;18011;144A;202;;;Arrendamientos de edificios y otras construcciones;31000
2012;18011;144A;21;;;Reparaciones, mantenimiento y conservación;21000
2012;18011;144A;212;;;Edificios y otras construcciones;15000
2012;18011;144A;215;;;Mobiliario y enseres;6000
2012;18011;144A;22;;;Material, suministros y otros;352820
2012;18011;144A;221;;;Suministros;10000
2012;18011;144A;221;;99;Otros suministros;10000
2012;18011;144A;223;;;Transportes;47080
2012;18011;144A;226;;;Gastos diversos;182890
2012;18011;144A;226;;06;Reuniones, conferencias y cursos;115190
2012;18011;144A;226;;15;Gastos diversos en el exterior;67700
2012;18011;144A;227;;;Trabajos realizados por otras empresas y profesionales;112850
2012;18011;144A;227;;06;Estudios y trabajos técnicos;87030
2012;18011;144A;227;;15;Trabajos realizados por otras empresas y profesionales en el exterior;8820
2012;18011;144A;227;;99;Otros;17000
2012;18011;144A;23;;;Indemnizaciones por razón del servicio;199580
2012;18011;144A;230;;;Dietas;100450
2012;18011;144A;231;;;Locomoción;99130
2012;18011;144A;4;;;TRANSFERENCIAS CORRIENTES;283050
2012;18011;144A;48;;;A familias e instituciones sin fines de lucro;100000
2012;18011;144A;489/18011;;;Premio Velázquez de Artes Plásticas;100000
2012;18011;144A;49;;;Al exterior;183050
2012;18011;144A;491/18011;;;Cuotas a organismos internacionales relacionados con archivos y bibliotecas y para proyectos de cooperación internacional.;183050
2012;18011;144A;6;;;INVERSIONES REALES;333870
2012;18011;144A;62;;;Inv. nueva asociada al funcionamiento operativo de los serv.;54130
2012;18011;144A;620;;;Inversión nueva asociada al funcionamiento operativo de los servicios;54130
2012;18011;144A;63;;;Inv. de reposición asociada al func. operativo de los serv.;264960
2012;18011;144A;630;;;Inversión de reposición asociada al funcionamiento operativo de los servicios;264960
2012;18011;144A;64;;;Gastos de inversiones de carácter inmaterial;14780
2012;18011;144A;640;;;Gastos en inversiones de carácter inmaterial;14780
2012;18011;144A;7;;;TRANSFERENCIAS DE CAPITAL;730000
2012;18011;144A;75;;;A comunidades autónomas;630000
2012;18011;144A;753/18011;;;Ayudas y subvenciones a entidades dependientes de CCAA para financiar excavaciones arqueológicas en el exterior, dentro del Plan establecido por el Instituto del Patrimonio Cultural de España;630000
2012;18011;144A;78;;;A familias e instituciones sin fines de lucro;100000
2012;18011;144A;788/18011;;;Ayudas y subvenciones para financiar excavaciones arqueológicas en el exterior, dentro del Plan establecido por el Instituto del Patrimonio Cultural de España;100000
2012;18013;144A;1;;;GASTOS DE PERSONAL;611470
2012;18013;144A;12;;;Funcionarios;487730
2012;18013;144A;120;;;Retribuciones básicas;239560
2012;18013;144A;120;;00;Sueldos del grupo A1 y grupo A;75230
2012;18013;144A;120;;01;Sueldos del grupo A2 y grupo B;33110
2012;18013;144A;120;;02;Sueldos del grupo C1 y grupo C;16960
2012;18013;144A;120;;03;Sueldos del grupo C2 y grupo D;21580
2012;18013;144A;120;;05;Trienios;45370
2012;18013;144A;120;;06;Pagas extraordinarias;47310
2012;18013;144A;121;;;Retribuciones complementarias;248170
2012;18013;144A;121;;00;Complemento de destino;111030
2012;18013;144A;121;;01;Complemento específico;137140
2012;18013;144A;13;;;Laborales;74680
2012;18013;144A;130;;;Laboral fijo;69210
2012;18013;144A;130;;00;Retribuciones básicas;68730
2012;18013;144A;130;;01;Otras remuneraciones;480
2012;18013;144A;131;;;Laboral eventual;5470
2012;18013;144A;16;;;Cuotas, prestaciones y gastos sociales a cargo del empleador;49060
2012;18013;144A;160;;;Cuotas sociales;49060
2012;18013;144A;160;;00;Seguridad Social;49060
2012;18013;144A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;3288070
2012;18013;144A;22;;;Material, suministros y otros;2985650
2012;18013;144A;220;;;Material de oficina;87000
2012;18013;144A;220;;01;Prensa, revistas, libros y otras publicaciones;86000
2012;18013;144A;220;;02;Material informático no inventariable;1000
2012;18013;144A;221;;;Suministros;2000
2012;18013;144A;221;;99;Otros suministros;2000
2012;18013;144A;222;;;Comunicaciones;1000
2012;18013;144A;222;;01;Postales y mensajería;1000
2012;18013;144A;223;;;Transportes;138920
2012;18013;144A;226;;;Gastos diversos;1900580
2012;18013;144A;226;;06;Reuniones, conferencias y cursos;1320680
2012;18013;144A;226;;15;Gastos diversos en el exterior;562900
2012;18013;144A;226;;99;Otros;17000
2012;18013;144A;227;;;Trabajos realizados por otras empresas y profesionales;856150
2012;18013;144A;227;;06;Estudios y trabajos técnicos;706970
2012;18013;144A;227;;15;Trabajos realizados por otras empresas y profesionales en el exterior;131180
2012;18013;144A;227;;99;Otros;18000
2012;18013;144A;23;;;Indemnizaciones por razón del servicio;302420
2012;18013;144A;230;;;Dietas;144550
2012;18013;144A;231;;;Locomoción;157870
2012;18013;144A;4;;;TRANSFERENCIAS CORRIENTES;2632100
2012;18013;144A;48;;;A familias e instituciones sin fines de lucro;922100
2012;18013;144A;483/18013;;;Premio Luso-Español;37500
2012;18013;144A;485/18013;;;A familias e instituciones sin fines de lucro para cooperación cultural y becas;680000
2012;18013;144A;485/18013;;01;Ayudas para la cooperación cultural con Iberoamérica;430000
2012;18013;144A;485/18013;;02;Becas Cultura/Fullbright para la ampliación de estudios artísticos en los Estados Unidos;250000
2012;18013;144A;488/18013;;;Otras ayudas relacionadas con el libro;204600
2012;18013;144A;488/18013;;01;A la Organización Española para el Libro Infantil y Juvenil (OEPLI);5000
2012;18013;144A;488/18013;;02;A la Federación de Gremios de Editores de España, para la promoción del libro español en el exterior y la participación en Ferias Internacionales.;193600
2012;18013;144A;488/18013;;03;Becas para la participación de escritores en la red europea Proyecto Halma;6000
2012;18013;144A;49;;;Al exterior;1710000
2012;18013;144A;490/18013;;;Ayudas a proyectos para la difusión de la cultura española en el exterior;970000
2012;18013;144A;490/18013;;01;A la Universidad de Minnesota;230000
2012;18013;144A;490/18013;;02;A la Universidad Sofía de Tokio;80000
2012;18013;144A;490/18013;;03;Al Instituto Cervantes de Manila;65000
2012;18013;144A;490/18013;;04;A la Universidad Humbolt de Berlín;75000
2012;18013;144A;490/18013;;06;A la Universidad Hankuk de Seul;50000
2012;18013;144A;490/18013;;07;A la Universidad Nacional Australiana;50000
2012;18013;144A;490/18013;;08;A la Universidad Mohamed V de Marruecos;50000
2012;18013;144A;490/18013;;10;Convenio con la Rijsakademie de Amsterdam para becas destinadas a artistas españoles;10000
2012;18013;144A;490/18013;;11;Contribución a la Fundación Cultural Europea para el proyecto Labfor Culture;10000
2012;18013;144A;490/18013;;12;Para cuotas a Organismos Internacionales relacionados con el libro, archivos y bibliotecas y para proyectos de cooperación internacional;50000
2012;18013;144A;490/18013;;13;Convocatoria para el fomento de la traducción a lenguas extranjeras;300000
2012;18013;144A;491/18013;;;Al exterior para IFACCA y Spain/US House de Washington;230000
2012;18013;144A;491/18013;;01;Contribución a la Federación Internacional de los Consejos de las Artes y Agencias Culturales (IFACCA) para favorecer el intercambio de información y experiencias entre operadores culturales;30000
2012;18013;144A;491/18013;;02;Ayudas para el programa de la nueva Spain/US House de Washington;200000
2012;18013;144A;493/18013;;;Al Congreso Iberoamericano de Cultura para la celebración del Congreso de Cultura Iberoamericana;200000
2012;18013;144A;493/18013;;02;Contribución a la Secretaría General Iberoamericana para el Congreso de Cultura Iberoamericana;200000
2012;18013;144A;496/18013;;;A la Conferencia de Autoridades Audiovisuales y Cinematográficas Iberoamericanas, CAACI, Programa Ibermedia para televisión cultural;220000
2012;18013;144A;498/18013;;;A la Organización de Estados Iberoamericanos para el Programa Ibermuseos;20000
2012;18013;144A;499/18013;;;A la Organización de Estados Iberoamericanos para la ejecución del programa Iberescena;70000
2012;18103;144A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;803130
2012;18103;144A;22;;;Material, suministros y otros;662630
2012;18103;144A;221;;;Suministros;12000
2012;18103;144A;221;;99;Otros suministros;12000
2012;18103;144A;223;;;Transportes;45000
2012;18103;144A;226;;;Gastos diversos;493630
2012;18103;144A;226;;02;Publicidad y propaganda;30000
2012;18103;144A;226;;06;Reuniones, conferencias y cursos;50000
2012;18103;144A;226;;15;Gastos diversos en el exterior;413630
2012;18103;144A;227;;;Trabajos realizados por otras empresas y profesionales;112000
2012;18103;144A;227;;04;Custodia, depósito y almacenaje;54000
2012;18103;144A;227;;06;Estudios y trabajos técnicos;58000
2012;18103;144A;23;;;Indemnizaciones por razón del servicio;115500
2012;18103;144A;230;;;Dietas;46750
2012;18103;144A;231;;;Locomoción;68750
2012;18103;144A;24;;;Gastos de publicaciones;25000
2012;18103;144A;240;;;Gastos de edición y distribución;25000
2012;18103;144A;4;;;TRANSFERENCIAS CORRIENTES;2076000
2012;18103;144A;49;;;Al exterior;2076000
2012;18103;144A;491/18103;;;Cuotas a Organismos Internacionales.;1990000
2012;18103;144A;492/18103;;;Aportación voluntaria del ICAA al Fondo Ibermedia;86000
2012;18106;144A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;446150
2012;18106;144A;22;;;Material, suministros y otros;446150
2012;18106;144A;221;;;Suministros;75000
2012;18106;144A;221;;08;Suministros de material deportivo, didáctico y cultural;75000
2012;18106;144A;224;;;Primas de seguros;16600
2012;18106;144A;226;;;Gastos diversos;204550
2012;18106;144A;226;;06;Reuniones, conferencias y cursos;40000
2012;18106;144A;226;;99;Otros;164550
2012;18106;144A;227;;;Trabajos realizados por otras empresas y profesionales;150000
2012;18106;144A;227;;06;Estudios y trabajos técnicos;150000
2012;18106;144A;4;;;TRANSFERENCIAS CORRIENTES;1821700
2012;18106;144A;48;;;A familias e instituciones sin fines de lucro;1711000
2012;18106;144A;482/18106;;;Fomento de las políticas transversales del Estado en materia deportiva: igualdad de género, salud, erradicación de la violencia, protección de la infancia y otras políticas de integración social.;1711000
2012;18106;144A;482/18106;;01;A Federaciones Deportivas Españolas;1711000
2012;18106;144A;49;;;Al exterior;110700
2012;18106;144A;491/18106;;;Para cuotas de Congresos, reuniones e inscripciones del CSD en asociaciones y Organismos internacionales;4630
2012;18106;144A;493/18106;;;Contribución al Consejo de Europa en materia de deportes;106070
2012;18201;144A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;602090
2012;18201;144A;22;;;Material, suministros y otros;452090
2012;18201;144A;226;;;Gastos diversos;452090
2012;18201;144A;226;;06;Reuniones, conferencias y cursos;407200
2012;18201;144A;226;;15;Gastos diversos en el exterior;44890
2012;18201;144A;23;;;Indemnizaciones por razón del servicio;150000
2012;18201;144A;230;;;Dietas;60000
2012;18201;144A;231;;;Locomoción;90000
2012;18201;144A;3;;;GASTOS FINANCIEROS;15480
2012;18201;144A;35;;;Intereses de demora y otros gastos financieros;15480
2012;18201;144A;359;;;Otros gastos financieros;15480
2012;18201;144A;359;;01;Otros gastos financieros;15480
2012;18201;144A;4;;;TRANSFERENCIAS CORRIENTES;2180350
2012;18201;144A;45;;;A comunidades autónomas;90000
2012;18201;144A;450/18201;;;Para apoyo a la proyección exterior de entidades y formaciones musicales y teatrales de titularidad pública dependientes de CC.AA.;90000
2012;18201;144A;46;;;A entidades locales;90000
2012;18201;144A;460/18201;;;Para apoyo a la proyección exterior de entidades y formaciones musicales y teatrales de titularidad pública dependientes de CCLL;90000
2012;18201;144A;47;;;A empresas privadas;1100000
2012;18201;144A;471/18201;;;A Orquestas, grupos de cámara, compañías de teatro, circenses y de danza, para giras por el extranjero.;1100000
2012;18201;144A;48;;;A familias e instituciones sin fines de lucro;300000
2012;18201;144A;482/18201;;;Becas y ayudas a personas o asociaciones para actividades musicales, líricas, teatrales, circenses y coreográficas en el exterior.;300000
2012;18201;144A;49;;;Al exterior;600350
2012;18201;144A;490/18201;;;A la Secretaría General Iberoamericana (SEGIB) para el proyecto Iberorquesta;275000
2012;18201;144A;491/18201;;;Cuota a la OEI-Iberescena para el programa Iberescena;200000
2012;18201;144A;492/18201;;;Pagos de cuotas a organismos internacionales.;95350
2012;18201;144A;493/18201;;;A organismos internacionales para festivales extranjeros;30000
2012;60001;211M;1;;;GASTOS DE PERSONAL;146359870
2012;60001;211M;12;;;Funcionarios;87561350
2012;60001;211M;13;;;Laborales;870900
2012;60001;211M;15;;;Incentivos al rendimiento;27987510
2012;60001;211M;16;;;Cuotas, prestaciones y gastos sociales a cargo del empleador;29940110
2012;60001;211M;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;69000
2012;60001;211M;22;;;Material, suministros y otros;64000
2012;60001;211M;23;;;Indemnizaciones por razón del servicio;5000
2012;60001;211M;4;;;TRANSFERENCIAS CORRIENTES;101956860100
2012;60001;211M;48;;;A familias e instituciones sin fines de lucro;101953800000
2012;60001;211M;481/60001;;;Pensiones;101953800000
2012;60001;211M;49;;;Al exterior;3060100
2012;60001;211M;490/60001;;;Al Exterior;3060100
2012;07001;211N;1;;;GASTOS DE PERSONAL;10857648330
2012;07001;211N;16;;;Cuotas, prestaciones y gastos sociales a cargo del empleador;10857648330
2012;07001;211N;161;;;Prestaciones sociales;10857631950
2012;07001;211N;161;;00;Pensiones a funcionarios, de carácter civil;6480426530
2012;07001;211N;161;;01;Pensiones a familias, de carácter civil;1032170150
2012;07001;211N;161;;02;Pensiones a funcionarios, de carácter militar;2248197140
2012;07001;211N;161;;03;Pensiones a familias,de carácter militar;1096146240
2012;07001;211N;161;;04;Pensiones a Camineros;691890
2012;07001;211N;164;;;Protección familiar;16380
2012;07002;211O;4;;;TRANSFERENCIAS CORRIENTES;107547050
2012;07002;211O;48;;;A familias e instituciones sin fines de lucro;107547050
2012;07002;211O;480/07002;;;Otras pensiones y prestaciones;107547050
2012;07002;211O;480/07002;;00;Pensiones a ex ministros;2123140
2012;07002;211O;480/07002;;01;Pensiones excepcionales;379410
2012;07002;211O;480/07002;;02;Pensiones a personal no funcionario integradas por Ley 115/1969;4858440
2012;07002;211O;480/07002;;03;Pensiones extraordinarias por terrorismo R.D. 1576/1990;40400000
2012;07002;211O;480/07002;;04;Pensiones extraordinarias por terrorismo R.D. 851/1992;2354420
2012;07002;211O;480/07002;;05;Pensiones por VIH. Real Decreto-Ley 9/1993;10723950
2012;07002;211O;480/07002;;06;Otras pensiones o prestaciones integradas por Ley 115/1969;5515550
2012;07002;211O;480/07002;;07;Indemnización por jubilación anticipada de carácter civil;35350000
2012;07002;211O;480/07002;;08;Ayudas económicas Ley 35/1995;4224020
2012;07002;211O;480/07002;;09;Otras pensiones o indemnizaciones militares;1618120
2012;19002;212M;4;;;TRANSFERENCIAS CORRIENTES;22607640
2012;19002;212M;48;;;A familias e instituciones sin fines de lucro;22607640
2012;19002;212M;481/19002;;;Prestaciones asistenciales;22607640
2012;19002;212M;481/19002;;00;A ancianos y enfermos incapacitados para el trabajo en estado de necesidad;22607640
2012;60001;212M;1;;;GASTOS DE PERSONAL;295750
2012;60001;212M;12;;;Funcionarios;181170
2012;60001;212M;15;;;Incentivos al rendimiento;53080
2012;60001;212M;16;;;Cuotas, prestaciones y gastos sociales a cargo del empleador;61500
2012;60001;212M;4;;;TRANSFERENCIAS CORRIENTES;1999222460
2012;60001;212M;45;;;A comunidades autónomas;4215840
2012;60001;212M;459/60001;;;Otras transferencias corrientes;4215840
2012;60001;212M;48;;;A familias e instituciones sin fines de lucro;1995006620
2012;60001;212M;481/60001;;;Pensiones;1995006620
2012;07003;212N;4;;;TRANSFERENCIAS CORRIENTES;314804620
2012;07003;212N;48;;;A familias e instituciones sin fines de lucro;314804620
2012;07003;212N;481/07003;;;Pensiones e indemnizaciones de guerra;314804620
2012;07003;212N;481/07003;;00;Pensiones a causantes de carácter civil;31805450
2012;07003;212N;481/07003;;01;Pensiones a familias de carácter civil;88974960
2012;07003;212N;481/07003;;02;Pensiones derivadas de la Ley 37/1984;192271440
2012;07003;212N;481/07003;;03;Pensiones a causantes de carácter militar;124480
2012;07003;212N;481/07003;;04;Pensiones a familias de carácter militar;1408670
2012;07003;212N;481/07003;;05;Indemnizaciones derivadas de las Leyes 46/1977 y 52/2007;169120
2012;07003;212N;481/07003;;06;Indemnizaciones a ex presos sociales;50500
2012;60001;219M;1;;;GASTOS DE PERSONAL;263175350
2012;60001;219M;10;;;Altos cargos;54640
2012;60001;219M;12;;;Funcionarios;141958890
2012;60001;219M;13;;;Laborales;18990450
2012;60001;219M;15;;;Incentivos al rendimiento;43022260
2012;60001;219M;16;;;Cuotas, prestaciones y gastos sociales a cargo del empleador;59149110
