EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2017;12001;142A;221;;00;Energía eléctrica;8000
2017;12001;142A;221;;01;Agua;350
2017;12001;142A;221;;06;Productos farmacéuticos y material sanitario;30060
2017;12001;142A;221;;09;Labores Fábrica Nacional Moneda y Timbre;6602720
2017;12001;142A;221;;15;Suministros en el exterior;8168270
2017;12001;142A;222;;;Comunicaciones;3113790
2017;12001;142A;222;;00;Servicios de telecomunicaciones;80000
2017;12001;142A;222;;15;Comunicaciones en el exterior;3033790
2017;12001;142A;223;;;Transportes;1171990
2017;12001;142A;224;;;Primas de seguros;375820
2017;12001;142A;225;;;Tributos;262140
2017;12001;142A;225;;15;Tributos en el exterior;262140
2017;12001;142A;226;;;Gastos diversos;5389050
2017;12001;142A;226;;01;Atenciones protocolarias y representativas;4680
2017;12001;142A;226;;02;Publicidad y propaganda;5000
2017;12001;142A;226;;06;Reuniones, conferencias y cursos;410430
2017;12001;142A;226;;10;Gastos de representación de Embajadores y Jefes de Misión;3383520
2017;12001;142A;226;;11;Gastos protocolarios y representativos derivados de actos institucionales;872740
2017;12001;142A;226;;15;Gastos diversos en el exterior;712680
2017;12001;142A;227;;;Trabajos realizados por otras empresas y profesionales;11428490
2017;12001;142A;227;;00;Limpieza y aseo;14000
2017;12001;142A;227;;06;Estudios y trabajos técnicos;3531990
2017;12001;142A;227;;15;Trabajos realizados por otras empresas y profesionales en el exterior;7882500
2017;12001;142A;229/12001;;;Obligaciones de ejercicios anteriores;11710
2017;12001;142A;23;;;Indemnizaciones por razón del servicio;8593140
2017;12001;142A;230;;;Dietas;489680
2017;12001;142A;231;;;Locomoción;563950
2017;12001;142A;232;;;Traslado;7488410
2017;12001;142A;233;;;Otras indemnizaciones;51100
2017;12001;142A;3;;;GASTOS FINANCIEROS;172040
2017;12001;142A;35;;;Intereses de demora y otros gastos financieros;172040
2017;12001;142A;359;;;Otros gastos financieros;172040
2017;12001;142A;4;;;TRANSFERENCIAS CORRIENTES;2352610
2017;12001;142A;49;;;Al exterior;2352610
2017;12001;142A;493/12001;;;Protección de españoles en el extranjero: asistencia social, evacuaciones, hospitalizaciones y repatriaciones;2304720
2017;12001;142A;494/12001;;;Asistencia en el extranjero a beneficiarios de asilo en España;17890
2017;12001;142A;497/12001;;;Asistencia a ciudadanía que afronta condenas de pena de muerte;30000
2017;12001;142A;6;;;INVERSIONES REALES;12348690
2017;12001;142A;62;;;Inversión nueva asociada al funcionamiento operativo de los servicios;6131390
2017;12001;142A;620;;;Inversión nueva asociada al funcionamiento operativo de los servicios;6131390
2017;12001;142A;63;;;Inversión de reposición asociada al funcionamiento operativo de los servicios;6144640
2017;12001;142A;630;;;Inversión de reposición asociada al funcionamiento operativo de los servicios;6144640
2017;12001;142A;64;;;Gastos de inversiones de carácter inmaterial;72660
2017;12001;142A;640;;;Gastos en inversiones de carácter inmaterial;72660
2017;12001;142A;8;;;ACTIVOS FINANCIEROS;129600
2017;12001;142A;84;;;Constitución de depósitos y fianzas;129600
2017;12001;142A;841;;;Fianzas;129600
2017;12001;142A;841;;01;A largo plazo;129600
2017;12003;142A;1;;;GASTOS DE PERSONAL;1302380
2017;12003;142A;10;;;Altos cargos;55740
2017;12003;142A;100;;;Retribuciones básicas y otras remuneraciones;55740
2017;12003;142A;100;;00;Retribuciones básicas;17260
2017;12003;142A;100;;01;Retribuciones complementarias;38480
2017;12003;142A;12;;;Funcionarios;1237390
2017;12003;142A;120;;;Retribuciones básicas;499700
2017;12003;142A;120;;00;Sueldos del grupo A1 y grupo A;230800
2017;12003;142A;120;;01;Sueldos del grupo A2 y grupo B;35220
2017;12003;142A;120;;02;Sueldos del grupo C1 y grupo C;26440
2017;12003;142A;120;;03;Sueldos del grupo C2 y grupo D;44020
2017;12003;142A;120;;05;Trienios;75580
2017;12003;142A;120;;06;Pagas extraordinarias;87640
2017;12003;142A;121;;;Retribuciones complementarias;737690
2017;12003;142A;121;;00;Complemento de destino;268600
2017;12003;142A;121;;01;Complemento específico;469090
2017;12003;142A;16;;;Cuotas, prestaciones y gastos sociales a cargo del empleador;9250
2017;12003;142A;160;;;Cuotas sociales;9250
2017;12003;142A;160;;00;Seguridad Social;9250
2017;12003;142A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;307340
2017;12003;142A;22;;;Material, suministros y otros;177340
2017;12003;142A;220;;;Material de oficina;5000
2017;12003;142A;220;;01;Prensa, revistas, libros y otras publicaciones;5000
2017;12003;142A;226;;;Gastos diversos;137340
2017;12003;142A;226;;01;Atenciones protocolarias y representativas;2340
2017;12003;142A;226;;06;Reuniones, conferencias y cursos;135000
2017;12003;142A;227;;;Trabajos realizados por otras empresas y profesionales;35000
2017;12003;142A;227;;06;Estudios y trabajos técnicos;35000
2017;12003;142A;23;;;Indemnizaciones por razón del servicio;130000
2017;12003;142A;230;;;Dietas;20000
2017;12003;142A;231;;;Locomoción;110000
2017;12003;142A;4;;;TRANSFERENCIAS CORRIENTES;50000
2017;12003;142A;49;;;Al exterior;50000
2017;12003;142A;495/12003;;;Fundación Internacional Unión Europea-América Latina y Caribe;50000
2017;12004;142A;1;;;GASTOS DE PERSONAL;8645700
2017;12004;142A;10;;;Altos cargos;352040
2017;12004;142A;100;;;Retribuciones básicas y otras remuneraciones;352040
2017;12004;142A;100;;00;Retribuciones básicas;104490
2017;12004;142A;100;;01;Retribuciones complementarias;247550
2017;12004;142A;11;;;Personal eventual;229730
2017;12004;142A;110;;;Retribuciones básicas y otras remuneraciones;229730
2017;12004;142A;110;;00;Retribuciones básicas;68440
2017;12004;142A;110;;01;Retribuciones complementarias;161290
2017;12004;142A;12;;;Funcionarios;7958820
2017;12004;142A;120;;;Retribuciones básicas;3577540
2017;12004;142A;120;;00;Sueldos del grupo A1 y grupo A;1357620
2017;12004;142A;120;;01;Sueldos del grupo A2 y grupo B;375650
2017;12004;142A;120;;02;Sueldos del grupo C1 y grupo C;220350
2017;12004;142A;120;;03;Sueldos del grupo C2 y grupo D;374110
2017;12004;142A;120;;04;Sueldos del personal de agrupaciones profesionales y grupo E;6720
2017;12004;142A;120;;05;Trienios;689260
2017;12004;142A;120;;06;Pagas extraordinarias;553830
2017;12004;142A;121;;;Retribuciones complementarias;4381280
2017;12004;142A;121;;00;Complemento de destino;1827580
2017;12004;142A;121;;01;Complemento específico;2553700
2017;12004;142A;13;;;Laborales;36520
2017;12004;142A;130;;;Laboral fijo;36520
2017;12004;142A;130;;00;Retribuciones básicas;32160
2017;12004;142A;130;;01;Otras remuneraciones;4360
2017;12004;142A;16;;;Cuotas, prestaciones y gastos sociales a cargo del empleador;68590
2017;12004;142A;160;;;Cuotas sociales;54500
2017;12004;142A;160;;00;Seguridad Social;54500
2017;12004;142A;162;;;Gastos sociales del personal;14090
2017;12004;142A;162;;00;Formación y perfeccionamiento del personal;14090
2017;12004;142A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;807820
2017;12004;142A;22;;;Material, suministros y otros;807820
2017;12004;142A;220;;;Material de oficina;2170
2017;12004;142A;220;;01;Prensa, revistas, libros y otras publicaciones;2170
2017;12004;142A;226;;;Gastos diversos;532200
2017;12004;142A;226;;01;Atenciones protocolarias y representativas;18720
2017;12004;142A;226;;02;Publicidad y propaganda;20000
2017;12004;142A;226;;06;Reuniones, conferencias y cursos;483480
2017;12004;142A;226;;13;Proceso de Paz Oriente Medio;10000
2017;12004;142A;227;;;Trabajos realizados por otras empresas y profesionales;273450
2017;12004;142A;227;;06;Estudios y trabajos técnicos;140000
2017;12004;142A;227;;08;Gastos corrientes misiones observación electoral en el exterior;133450
2017;12004;142A;4;;;TRANSFERENCIAS CORRIENTES;432755760
2017;12004;142A;44;;;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;955000
2017;12004;142A;440/12004;;;Subvenciones a Organismos;955000
2017;12004;142A;440/12004;;00;Casa Árabe;415000
2017;12004;142A;440/12004;;01;Casa África;125000
2017;12004;142A;440/12004;;02;Centro Sefarad-Israel;415000
2017;12004;142A;48;;;A familias e instituciones sin fines de lucro;1325000
2017;12004;142A;481/12004;;;A familias e instituciones sin fines de lucro;1125000
2017;12004;142A;481/12004;;14;Para promoción de la política exterior de España;1125000
2017;12004;142A;482/12004;;;Para defensa y protección de los Derechos Humanos;200000
2017;12004;142A;49;;;Al exterior;430475760
2017;12004;142A;498/12004;;;Participación en Organismos Internacionales. Contribuciones obligatorias, incluídas obligaciones de ejercicios anteriores;426790000
2017;12004;142A;498/12004;;00;Arreglo de Wassenaar sobre control de las exportaciones de armas convencionales y bienes y tecnología de doble uso;56560
2017;12004;142A;498/12004;;01;Autoridad Internacional  de Fondos Marinos;250510
2017;12004;142A;498/12004;;02;Centro Internacional de Altos Estudios Agronómicos Mediterráneos (CIHEAM);420000
2017;12004;142A;498/12004;;03;Centro Internacional de Estudios para la  Conservación y Restauración de Bienes Culturales (ICCROM);111660
2017;12004;142A;498/12004;;04;Comisión Internacional Humanitaria  de Encuesta;9320
2017;12004;142A;498/12004;;05;Comisión para la Conservación de los Recursos Vivos Marinos Antárticos;91810
2017;12004;142A;498/12004;;06;Comisión Ballenera Internacional;84930
2017;12004;142A;498/12004;;07;Comisión Internacional del Estado Civil;80140
2017;12004;142A;498/12004;;08;Comisiones de Oslo y París para la Protección del Medio Ambiente Marino del Atlántico Nordeste;159180
2017;12004;142A;498/12004;;09;Conferencia de la Haya de Derecho Internacional Privado;177780
2017;12004;142A;498/12004;;10;Consejo de Europa;16790580
2017;12004;142A;498/12004;;11;Convención de Ottawa sobre Prohibición de Minas Antipersonales;50220
2017;12004;142A;498/12004;;12;Convención sobre Prohibición de Ciertas Armas Convencionales;30350
2017;12004;142A;498/12004;;13;Convención sobre Prohibición de Armas Biológicas;80140
2017;12004;142A;498/12004;;14;Convención sobre Prohibición de Municiones de Racimo;28540
2017;12004;142A;498/12004;;15;Convención de Naciones Unidas de lucha contra la desertificación en los países afectados por sequía grave o desertificación;238200
2017;12004;142A;498/12004;;16;Convención Marco de Naciones Unidas para el Cambio Climático;450670
2017;12004;142A;498/12004;;17;Corte Penal Internacional;5890470
2017;12004;142A;498/12004;;18;Fondo Fiduciario del Protocolo sobre Seguridad de Biotecnología del Convenio de Diversidad Biológica;157230
2017;12004;142A;498/12004;;19;Fondo Fiduciario para el Convenio de Diversidad Biológica;564220
2017;12004;142A;498/12004;;20;Fondo Fiduciario del Convenio para la Protección del Mar Mediterráneo de la contaminación;979480
2017;12004;142A;498/12004;;21;Fondo Fiduciario para el Convenio de Estocolmo sobre contaminantes orgánicos persistentes;199900
2017;12004;142A;498/12004;;22;Fondo Fiduciario para el Convenio de Rotterdam sobre plaguicidas objeto de comercio internacional;104090
2017;12004;142A;498/12004;;23;Fondo Multilateral para el Protocolo de Montreal relativo a las sustancias que agotan la capa de ozono;5384080
2017;12004;142A;498/12004;;24;Grupo de Consultas Intergubernamentales sobre Asilo, Refugio y Migraciones;100000
2017;12004;142A;498/12004;;25;Instituto Internacional para la Unificación del Derecho Privado (UNIDROIT);55660
2017;12004;142A;498/12004;;26;Instituto Agronómico Mediterráneo de Zaragoza (IAMZ);2192510
2017;12004;142A;498/12004;;27;Instituto Internacional del Frío;19530
2017;12004;142A;498/12004;;28;Organización del Tratado de Prohibición Completa de Ensayos Nucleares;2466990
2017;12004;142A;498/12004;;29;Oficina Internacional de Exposiciones;31500
2017;12004;142A;498/12004;;30;Oficina Internacional de Pesas y Medidas;267730
2017;12004;142A;498/12004;;31;Organismo Internacional de Energía Atómica (OIEA);8700180
2017;12004;142A;498/12004;;32;Organización de las Naciones Unidas (ONU);61619540
2017;12004;142A;498/12004;;33;Organización de Naciones Unidas para la  Educación, la Ciencia y  la Cultura (UNESCO);7480870
2017;12004;142A;498/12004;;34;Organización de Naciones Unidas para la Agricultura y la Alimentación (FAO);13827690
2017;12004;142A;498/12004;;35;Organización de Naciones Unidas para el Desarrollo Industrial (ONUDI);3347070
2017;12004;142A;498/12004;;36;Organización para la Cooperación y Desarrollo Económico (OCDE);10564640
2017;12004;142A;498/12004;;37;Organización Europea y Mediterránea para la Protección de las Plantas (OEPP);74500
2017;12004;142A;498/12004;;38;Organización  Internacional de Metrología Legal;56000
2017;12004;142A;498/12004;;39;Organización  Internacional del Trabajo (OIT);9244830
2017;12004;142A;498/12004;;40;Organización  Marítima Internacional (OMI);246080
2017;12004;142A;498/12004;;41;Organización  Mundial de Aduanas;626620
2017;12004;142A;498/12004;;42;Organización Internacional de Migraciones (OIM);1377620
2017;12004;142A;498/12004;;43;Organización Mundial de la Propiedad Intelectual (OMPI);455790
2017;12004;142A;498/12004;;44;Organización Mundial de la Salud (OMS);14742520
2017;12004;142A;498/12004;;45;Organización Mundial del Comercio (OMC);3800520
2017;12004;142A;498/12004;;46;Organización Mundial del Turismo (OMT);342770
2017;12004;142A;498/12004;;47;Organización para la Seguridad y Cooperación en Europa (OSCE);18727520
2017;12004;142A;498/12004;;48;Organización del Tratado del Atlántico-Norte (OTAN);29911740
2017;12004;142A;498/12004;;49;Organización Iberoamericana  de Seguridad Social (OISS);894480
2017;12004;142A;498/12004;;50;Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura (OEI);939150
2017;12004;142A;498/12004;;51;Protocolo de Kioto al Convenio Marco de Naciones Unidas sobre Cambio Climático;242870
2017;12004;142A;498/12004;;52;Secretaría General Iberoamericana (SEGIB);4302880
2017;12004;142A;498/12004;;53;Tratado Antártico sobre protección del medio ambiente;96060
2017;12004;142A;498/12004;;54;Tratado Organización  Permanente Prohibición Armas Químicas (OPAQ);1613030
2017;12004;142A;498/12004;;55;Tratado de No Proliferación de Armas Nucleares;66340
2017;12004;142A;498/12004;;56;Tribunal Internacional del Derecho del Mar;344070
2017;12004;142A;498/12004;;57;Tribunal Penal Internacional de Naciones Unidas para la ex-Yugoslavia;1082630
2017;12004;142A;498/12004;;58;Tribunal Penal Internacional de Naciones Unidas para Ruanda;1208730
2017;12004;142A;498/12004;;59;Tribunales Penales Internacionales de Naciones Unidas. Mecanismo Residual;1506860
2017;12004;142A;498/12004;;60;Tribunal Permanente de Arbitraje;26770
2017;12004;142A;498/12004;;61;UE.- Instituto de Estudios de Seguridad;520210
2017;12004;142A;498/12004;;62;Unión Europea Occidental (UEO);981900
2017;12004;142A;498/12004;;63;Operaciones de Mantenimiento de la Paz de la Organización de Naciones Unidas (ONU);188911640
2017;12004;142A;498/12004;;64;Fondo Fiduciario para el Convenio de Basilea sobre control transfronterizo;179240
2017;12004;142A;498/12004;;65;Universidad de Naciones Unidas (UNU);225000
2017;12004;142A;498/12004;;66;Agencia Internacional de las Energías Renovables (IRENA);620630
2017;12004;142A;498/12004;;67;Protocolo de Nagoya sobre acceso a los recursos genéticos;306210
2017;12004;142A;498/12004;;68;Tratado sobre Comercio de Armas;50820
2017;12004;142A;499/12004;;;Participación en Organismos Internacionales. Contribuciones voluntarias;3685760
2017;12004;142A;499/12004;;00;Contribuciones voluntarias en el ámbito político;3545760
2017;12004;142A;499/12004;;01;Contribuciones voluntarias en el ámbito de la seguridad, no proliferación y desarme;140000
2017;12002;142B;1;;;GASTOS DE PERSONAL;15674230
2017;12002;142B;10;;;Altos cargos;184820
2017;12002;142B;100;;;Retribuciones básicas y otras remuneraciones;184820
2017;12002;142B;100;;00;Retribuciones básicas;52700
2017;12002;142B;100;;01;Retribuciones complementarias;132120
2017;12002;142B;11;;;Personal eventual;229730
2017;12002;142B;110;;;Retribuciones básicas y otras remuneraciones;229730
2017;12002;142B;110;;00;Retribuciones básicas;68440
2017;12002;142B;110;;01;Retribuciones complementarias;161290
2017;12002;142B;12;;;Funcionarios;11623700
2017;12002;142B;120;;;Retribuciones básicas;3385210
2017;12002;142B;120;;00;Sueldos del grupo A1 y grupo A;1303310
2017;12002;142B;120;;01;Sueldos del grupo A2 y grupo B;316960
2017;12002;142B;120;;02;Sueldos del grupo C1 y grupo C;229170
2017;12002;142B;120;;03;Sueldos del grupo C2 y grupo D;352110
2017;12002;142B;120;;04;Sueldos del personal de agrupaciones profesionales y grupo E;6720
2017;12002;142B;120;;05;Trienios;582470
2017;12002;142B;120;;06;Pagas extraordinarias;594470
2017;12002;142B;121;;;Retribuciones complementarias;3897900
2017;12002;142B;121;;00;Complemento de destino;1457060
2017;12002;142B;121;;01;Complemento específico;2321290
2017;12002;142B;121;;03;Otros complementos;119550
2017;12002;142B;123;;;Indemnizaciones percibidas por destino en el extranjero;4340590
2017;12002;142B;123;;00;Indemnización por destino en el extranjero;4334790
2017;12002;142B;123;;01;Indemnización por educación;5800
2017;12002;142B;13;;;Laborales;2834100
2017;12002;142B;130;;;Laboral fijo;2746020
2017;12002;142B;130;;00;Retribuciones básicas;2635510
2017;12002;142B;130;;01;Otras remuneraciones;110510
2017;12002;142B;131;;;Laboral eventual;88080
2017;12002;142B;16;;;Cuotas, prestaciones y gastos sociales a cargo del empleador;801880
2017;12002;142B;160;;;Cuotas sociales;787790
2017;12002;142B;160;;00;Seguridad Social;787790
2017;12002;142B;162;;;Gastos sociales del personal;14090
2017;12002;142B;162;;00;Formación y perfeccionamiento del personal;14090
2017;12002;142B;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;3712970
2017;12002;142B;20;;;Arrendamientos y cánones;78800
2017;12002;142B;202;;;Arrendamientos de edificios y otras construcciones;68400
2017;12002;142B;204;;;Arrendamientos de medios de transporte;5000
2017;12002;142B;206;;;Arrendamientos de equipos para procesos de información;5000
2017;12002;142B;208;;;Arrendamientos de otro inmovilizado material;400
2017;12002;142B;21;;;Reparaciones, mantenimiento y conservación;428590
2017;12002;142B;216;;;Equipos para procesos de la información;100000
2017;12002;142B;218;;;Bienes situados en el exterior;328590
2017;12002;142B;22;;;Material, suministros y otros;2129470
2017;12002;142B;220;;;Material de oficina;205900
2017;12002;142B;220;;01;Prensa, revistas, libros y otras publicaciones;70000
2017;12002;142B;220;;02;Material informático no inventariable;10000
2017;12002;142B;220;;15;Material de oficina en el exterior;125900
2017;12002;142B;221;;;Suministros;262000
2017;12002;142B;221;;15;Suministros en el exterior;262000
2017;12002;142B;222;;;Comunicaciones;232270
2017;12002;142B;222;;01;Postales y mensajería;4270
2017;12002;142B;222;;15;Comunicaciones en el exterior;228000
2017;12002;142B;223;;;Transportes;74330
2017;12002;142B;224;;;Primas de seguros;22000
2017;12002;142B;226;;;Gastos diversos;413470
2017;12002;142B;226;;01;Atenciones protocolarias y representativas;14040
2017;12002;142B;226;;02;Publicidad y propaganda;50430
2017;12002;142B;226;;06;Reuniones, conferencias y cursos;172000
2017;12002;142B;226;;10;Gastos de representación de Embajadores y Jefes de Misión;75900
2017;12002;142B;226;;15;Gastos diversos en el exterior;101100
2017;12002;142B;227;;;Trabajos realizados por otras empresas y profesionales;919500
2017;12002;142B;227;;06;Estudios y trabajos técnicos;125000
2017;12002;142B;227;;15;Trabajos realizados por otras empresas y profesionales en el exterior;794500
2017;12002;142B;23;;;Indemnizaciones por razón del servicio;1076110
2017;12002;142B;230;;;Dietas;278900
2017;12002;142B;231;;;Locomoción;475160
2017;12002;142B;232;;;Traslado;232530
2017;12002;142B;233;;;Otras indemnizaciones;89520
2017;12002;142B;3;;;GASTOS FINANCIEROS;8890
2017;12002;142B;35;;;Intereses de demora y otros gastos financieros;8890
2017;12002;142B;359;;;Otros gastos financieros;8890
2017;12002;142B;4;;;TRANSFERENCIAS CORRIENTES;364100
2017;12002;142B;48;;;A familias e instituciones sin fines de lucro;364100
2017;12002;142B;481/12002;;;A familias e instituciones sin fines de lucro;84560
2017;12002;142B;481/12002;;00;Al Consejo Federal Español del Movimiento Europeo;73560
2017;12002;142B;481/12002;;04;A la Liga Europea de Cooperación Económica;11000
2017;12002;142B;488/12002;;;Para actividades de promoción de asuntos de la Unión Europea;279540
2017;12002;142B;6;;;INVERSIONES REALES;542580
2017;12002;142B;62;;;Inversión nueva asociada al funcionamiento operativo de los servicios;261020
2017;12002;142B;620;;;Inversión nueva asociada al funcionamiento operativo de los servicios;261020
2017;12002;142B;63;;;Inversión de reposición asociada al funcionamiento operativo de los servicios;281560
2017;12002;142B;630;;;Inversión de reposición asociada al funcionamiento operativo de los servicios;281560
2017;12003;143A;1;;;GASTOS DE PERSONAL;1910150
2017;12003;143A;10;;;Altos cargos;138330
2017;12003;143A;100;;;Retribuciones básicas y otras remuneraciones;138330
2017;12003;143A;100;;00;Retribuciones básicas;35830
2017;12003;143A;100;;01;Retribuciones complementarias;102500
2017;12003;143A;11;;;Personal eventual;229730
2017;12003;143A;110;;;Retribuciones básicas y otras remuneraciones;229730
2017;12003;143A;110;;00;Retribuciones básicas;68440
2017;12003;143A;110;;01;Retribuciones complementarias;161290
2017;12003;143A;12;;;Funcionarios;1491610
2017;12003;143A;120;;;Retribuciones básicas;693360
2017;12003;143A;120;;00;Sueldos del grupo A1 y grupo A;257940
2017;12003;143A;120;;01;Sueldos del grupo A2 y grupo B;70440
2017;12003;143A;120;;02;Sueldos del grupo C1 y grupo C;61700
2017;12003;143A;120;;03;Sueldos del grupo C2 y grupo D;66020
2017;12003;143A;120;;05;Trienios;102280
2017;12003;143A;120;;06;Pagas extraordinarias;134980
2017;12003;143A;121;;;Retribuciones complementarias;798250
2017;12003;143A;121;;00;Complemento de destino;313660
2017;12003;143A;121;;01;Complemento específico;484590
2017;12003;143A;16;;;Cuotas, prestaciones y gastos sociales a cargo del empleador;50480
2017;12003;143A;160;;;Cuotas sociales;50480
2017;12003;143A;160;;00;Seguridad Social;50480
2017;12003;143A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;1557420
2017;12003;143A;22;;;Material, suministros y otros;1097740
2017;12003;143A;220;;;Material de oficina;2000
2017;12003;143A;220;;01;Prensa, revistas, libros y otras publicaciones;2000
2017;12003;143A;223;;;Transportes;5000
2017;12003;143A;226;;;Gastos diversos;251440
2017;12003;143A;226;;01;Atenciones protocolarias y representativas;14640
2017;12003;143A;226;;06;Reuniones, conferencias y cursos;236800
2017;12003;143A;227;;;Trabajos realizados por otras empresas y profesionales;839300
2017;12003;143A;227;;06;Estudios y trabajos técnicos;839300
2017;12003;143A;23;;;Indemnizaciones por razón del servicio;459680
2017;12003;143A;230;;;Dietas;139730
2017;12003;143A;231;;;Locomoción;319950
2017;12003;143A;4;;;TRANSFERENCIAS CORRIENTES;10675020
2017;12003;143A;44;;;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;100000
2017;12003;143A;442/12003;;;A la Fundación Internacional y para IberoamérIca de Administración y Políticas Públicas;100000
2017;12003;143A;48;;;A familias e instituciones sin fines de lucro;1100020
2017;12003;143A;484/12003;;;Ayudas en el ámbito de la cooperación internacional;150000
2017;12003;143A;484/12003;;00;A instituciones sin fines de lucro que actúen en el campo de la cooperación al desarrollo;150000
2017;12003;143A;486/12003;;;A las fundaciones dependientes de partidos políticos con representación parlamentaria de ámbito nacional;900000
2017;12003;143A;487/12003;;;Premio Bartolomé de las Casas;50020
2017;12003;143A;49;;;Al exterior;9475000
2017;12003;143A;496/12003;;;Facilidad Financiera Internacional para la Inmunización;9475000
2017;12003;143A;8;;;ACTIVOS FINANCIEROS;214230000
2017;12003;143A;87;;;Aportaciones patrimoniales;214230000
2017;12003;143A;873/12003;;;Fondo de Cooperación para Agua y Saneamiento;15000000
2017;12003;143A;874/12003;;;Fondo para la Promoción del Desarrollo (FONPRODE);199230000
2017;12401;143A;1;;;GASTOS DE PERSONAL;43863230
2017;12401;143A;10;;;Altos cargos;99970
2017;12401;143A;100;;;Retribuciones básicas y otras remuneraciones;99970
2017;12401;143A;100;;00;Retribuciones básicas;99970
2017;12401;143A;12;;;Funcionarios;12906690
2017;12401;143A;120;;;Retribuciones básicas;6419200
2017;12401;143A;120;;00;Sueldos del grupo A1 y grupo A;1438290
2017;12401;143A;120;;01;Sueldos del grupo A2 y grupo B;1104190
2017;12401;143A;120;;02;Sueldos del grupo C1 y grupo C;750520
2017;12401;143A;120;;03;Sueldos del grupo C2 y grupo D;827980
2017;12401;143A;120;;04;Sueldos del personal de agrupaciones profesionales y grupo E;13290
2017;12401;143A;120;;05;Trienios;1090800
2017;12401;143A;120;;06;Pagas extraordinarias;1194130
2017;12401;143A;121;;;Retribuciones complementarias;6487490
2017;12401;143A;121;;00;Complemento de destino;2792110
2017;12401;143A;121;;01;Complemento específico;3695380
2017;12401;143A;13;;;Laborales;20877670
2017;12401;143A;130;;;Laboral fijo;12607340
2017;12401;143A;130;;00;Retribuciones básicas;10756910
2017;12401;143A;130;;01;Otras remuneraciones;1850430
2017;12401;143A;131;;;Laboral eventual;8270330
2017;12401;143A;131;;00;Servicios Centrales;390760
2017;12401;143A;131;;01;Personal desplazado;7879570
2017;12401;143A;15;;;Incentivos al rendimiento;1077730
2017;12401;143A;150;;;Productividad;1002770
2017;12401;143A;151;;;Gratificaciones;74960
2017;12401;143A;16;;;Cuotas, prestaciones y gastos sociales a cargo del empleador;8901170
2017;12401;143A;160;;;Cuotas sociales;6283090
2017;12401;143A;160;;00;Seguridad Social;5406860
2017;12401;143A;160;;09;Otras;876230
2017;12401;143A;162;;;Gastos sociales del personal;2618080
2017;12401;143A;162;;00;Formación y perfeccionamiento del personal;450000
2017;12401;143A;162;;01;Economatos y comedores;79360
2017;12401;143A;162;;04;Acción social;325000
2017;12401;143A;162;;05;Seguros;1763720
2017;12401;143A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;31960360
2017;12401;143A;20;;;Arrendamientos y cánones;3923480
2017;12401;143A;202;;;Arrendamientos de edificios y otras construcciones;3865910
2017;12401;143A;204;;;Arrendamientos de medios de transporte;12910
2017;12401;143A;208;;;Arrendamientos de otro inmovilizado material;6660
2017;12401;143A;209;;;Cánones;38000
2017;12401;143A;21;;;Reparaciones, mantenimiento y conservación;1228510
2017;12401;143A;212;;;Edificios y otras construcciones;350000
2017;12401;143A;213;;;Maquinaria, instalaciones y utillaje;16290
2017;12401;143A;215;;;Mobiliario y enseres;120000
2017;12401;143A;216;;;Equipos para procesos de la información;85410
2017;12401;143A;218;;;Bienes situados en el exterior;656810
2017;12401;143A;22;;;Material, suministros y otros;23419990
2017;12401;143A;220;;;Material de oficina;454700
2017;12401;143A;220;;00;Ordinario no inventariable;100000
2017;12401;143A;220;;01;Prensa, revistas, libros y otras publicaciones;18000
2017;12401;143A;220;;02;Material informático no inventariable;60000
2017;12401;143A;220;;15;Material de oficina en el exterior;276700
2017;12401;143A;221;;;Suministros;1671520
2017;12401;143A;221;;00;Energía eléctrica;260000
2017;12401;143A;221;;01;Agua;8000
2017;12401;143A;221;;03;Combustible;86170
2017;12401;143A;221;;04;Vestuario;7000
2017;12401;143A;221;;15;Suministros en el exterior;1291440
2017;12401;143A;221;;99;Otros suministros;18910
2017;12401;143A;222;;;Comunicaciones;806080
2017;12401;143A;222;;00;Servicios de telecomunicaciones;1990
2017;12401;143A;222;;15;Comunicaciones en el exterior;804090
2017;12401;143A;223;;;Transportes;664240
2017;12401;143A;224;;;Primas de seguros;262650
2017;12401;143A;225;;;Tributos;226190
2017;12401;143A;225;;02;Locales;198710
2017;12401;143A;225;;15;Tributos en el exterior;27480
2017;12401;143A;226;;;Gastos diversos;6031380
2017;12401;143A;226;;01;Atenciones protocolarias y representativas;12850
2017;12401;143A;226;;02;Publicidad y propaganda;135600
2017;12401;143A;226;;03;Jurídicos, contenciosos;41390
2017;12401;143A;226;;06;Reuniones, conferencias y cursos;452000
2017;12401;143A;226;;15;Gastos diversos en el exterior;4734400
2017;12401;143A;226;;99;Otros;655140
2017;12401;143A;227;;;Trabajos realizados por otras empresas y profesionales;13303230
