EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2023;32050;23VE;6;;;INVERSIONES REALES;142976000
2023;32050;23VE;69;;;Inversiones reales. Mecanismo de Recuperación y Resiliencia;142976000
2023;32050;23VE;695;;;Reforma del sistema de acogida humanitaria y de solicitantes de protección internacional en España. Mecanismo de Recuperación y Resiliencia;142976000
2023;32050;23WG;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;7410950
2023;32050;23WG;29;;;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;7410950
2023;32050;23WG;294;;;Digitalización del análisis, evaluación y seguimiento de las políticas de inclusión. Mecanismo de Recuperación y Resiliencia;1273230
2023;32050;23WG;295;;;Fomento del crecimiento inclusivo mediante la vinculación de las políticas de inclusión social al Ingreso Mínimo Vital. Mecanismo de Recuperación y Resiliencia;6137720
2023;32050;23WG;4;;;TRANSFERENCIAS CORRIENTES;16250480
2023;32050;23WG;45;;;A Comunidades Autónomas;14086280
2023;32050;23WG;452/32050;;;Fomento del crecimiento inclusivo mediante la vinculación de las políticas de inclusión social al Ingreso Mínimo Vital. Mecanismo de Recuperación y Resiliencia;14086280
2023;32050;23WG;46;;;A Entidades Locales;2164200
2023;32050;23WG;462/32050;;;Fomento del crecimiento inclusivo mediante la vinculación de las políticas de inclusión social al Ingreso Mínimo Vital. Mecanismo de Recuperación y Resiliencia;2164200
2023;32050;23WG;7;;;TRANSFERENCIAS DE CAPITAL;4062620
2023;32050;23WG;75;;;A Comunidades Autónomas;3521570
2023;32050;23WG;752/32050;;;Fomento del crecimiento inclusivo mediante la vinculación de las políticas de inclusión social al Ingreso Mínimo Vital. Mecanismo de Recuperación y Resiliencia.;3521570
2023;32050;23WG;76;;;A Entidades Locales;541050
2023;32050;23WG;762/32050;;;Fomento del crecimiento inclusivo mediante la vinculación de las políticas de inclusión social al Ingreso Mínimo Vital. Mecanismo de Recuperación y Resiliencia.;541050
2023;19101;241A;1;;;GASTOS DE PERSONAL;23736200
2023;19101;241A;10;;;Altos cargos;61040
2023;19101;241A;100;;;Retribuciones básicas y otras remuneraciones;61040
2023;19101;241A;100;;00;Retribuciones básicas;18910
2023;19101;241A;100;;01;Retribuciones complementarias;42130
2023;19101;241A;12;;;Funcionarios;15063860
2023;19101;241A;120;;;Retribuciones básicas;8152390
2023;19101;241A;120;;00;Sueldos del grupo A1 y grupo A;163510
2023;19101;241A;120;;01;Sueldos del grupo A2 y grupo B;2172110
2023;19101;241A;120;;02;Sueldos del grupo C1 y grupo C;2200260
2023;19101;241A;120;;03;Sueldos del grupo C2 y grupo D;1212770
2023;19101;241A;120;;05;Trienios;1013990
2023;19101;241A;120;;06;Pagas extraordinarias;1389750
2023;19101;241A;121;;;Retribuciones complementarias;6911470
2023;19101;241A;121;;00;Complemento de destino;3163660
2023;19101;241A;121;;01;Complemento específico;3332600
2023;19101;241A;121;;02;Indemnización por residencia;238230
2023;19101;241A;121;;03;Otros complementos;176980
2023;19101;241A;13;;;Laborales;2145040
2023;19101;241A;130;;;Laboral fijo;1810210
2023;19101;241A;130;;00;Retribuciones básicas;1294880
2023;19101;241A;130;;01;Otras remuneraciones;515330
2023;19101;241A;131;;;Laboral eventual;334830
2023;19101;241A;15;;;Incentivos al rendimiento;2918250
2023;19101;241A;150;;;Productividad;2858950
2023;19101;241A;151;;;Gratificaciones;59300
2023;19101;241A;16;;;Cuotas, prestaciones y gastos sociales a cargo del empleador;3548010
2023;19101;241A;160;;;Cuotas sociales;3449810
2023;19101;241A;160;;00;Seguridad Social;3449810
2023;19101;241A;162;;;Gastos sociales del personal;98200
2023;19101;241A;162;;00;Formación y perfeccionamiento del personal;60000
2023;19101;241A;162;;04;Acción social;38200
2023;19101;241A;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;24405710
2023;19101;241A;20;;;Arrendamientos y cánones;2305720
2023;19101;241A;202;;;Arrendamientos de edificios y otras construcciones;310000
2023;19101;241A;205;;;Arrendamientos de mobiliario y enseres;39130
2023;19101;241A;206;;;Arrendamientos de equipos para procesos de información;1956590
2023;19101;241A;21;;;Reparaciones, mantenimiento y conservación;2768260
2023;19101;241A;212;;;Edificios y otras construcciones;303270
2023;19101;241A;213;;;Maquinaria, instalaciones y utillaje;40110
2023;19101;241A;214;;;Elementos de transporte;4600
2023;19101;241A;215;;;Mobiliario y enseres;13690
2023;19101;241A;216;;;Equipos para procesos de la información;2406590
2023;19101;241A;22;;;Material, suministros y otros;18727180
2023;19101;241A;220;;;Material de oficina;34920
2023;19101;241A;220;;00;Ordinario no inventariable;26410
2023;19101;241A;220;;01;Prensa, revistas, libros y otras publicaciones;7830
2023;19101;241A;220;;02;Material informático no inventariable;680
2023;19101;241A;221;;;Suministros;447310
2023;19101;241A;221;;00;Energía eléctrica;337420
2023;19101;241A;221;;01;Agua;30330
2023;19101;241A;221;;03;Combustible;24460
2023;19101;241A;221;;04;Vestuario;12720
2023;19101;241A;221;;06;Productos farmacéuticos y material sanitario;3910
2023;19101;241A;221;;09;Labores Fábrica Nacional Moneda y Timbre;30000
2023;19101;241A;221;;11;Suministros de repuestos de maquinaria, utillaje y elementos de transporte;50
2023;19101;241A;221;;12;Suministros de material electrónico, eléctrico y de comunicaciones;1570
2023;19101;241A;221;;99;Otros suministros;6850
2023;19101;241A;222;;;Comunicaciones;20
2023;19101;241A;222;;00;Servicios de telecomunicaciones;20
2023;19101;241A;223;;;Transportes;127180
2023;19101;241A;224;;;Primas de seguros;13700
2023;19101;241A;225;;;Tributos;101310
2023;19101;241A;225;;00;Estatales;1030
2023;19101;241A;225;;01;Autonómicos;280
2023;19101;241A;225;;02;Locales;100000
2023;19101;241A;226;;;Gastos diversos;1359400
2023;19101;241A;226;;01;Atenciones protocolarias y representativas;1000
2023;19101;241A;226;;02;Publicidad y propaganda;313590
2023;19101;241A;226;;03;Jurídicos, contenciosos;684810
2023;19101;241A;226;;06;Reuniones, conferencias y cursos;360000
2023;19101;241A;227;;;Trabajos realizados por otras empresas y profesionales;16643340
2023;19101;241A;227;;00;Limpieza y aseo;136960
2023;19101;241A;227;;01;Seguridad;88050
2023;19101;241A;227;;05;Procesos electorales y consultas populares;880
2023;19101;241A;227;;06;Estudios y trabajos técnicos;14500000
2023;19101;241A;227;;99;Otros;1917450
2023;19101;241A;23;;;Indemnizaciones por razón del servicio;361970
2023;19101;241A;230;;;Dietas;117400
2023;19101;241A;231;;;Locomoción;146740
2023;19101;241A;233;;;Otras indemnizaciones;97830
2023;19101;241A;24;;;Gastos de publicaciones;390
2023;19101;241A;240;;;Gastos de edición y distribución;390
2023;19101;241A;27;;;Compras, suministros y otros gastos;242190
2023;19101;241A;278;;;Gastos corrientes en bienes y servicios. Presidencia española del Consejo de la Unión Europea;242190
2023;19101;241A;3;;;GASTOS FINANCIEROS;160560
2023;19101;241A;35;;;Intereses de demora y otros gastos financieros;160560
2023;19101;241A;352;;;Intereses de demora;137560
2023;19101;241A;359;;;Otros gastos financieros;23000
2023;19101;241A;4;;;TRANSFERENCIAS CORRIENTES;4069193940
2023;19101;241A;44;;;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;57050
2023;19101;241A;441/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Trabajo Penitenciario y Formación para el Empleo. Oportunidades de empleo para desempleados en obras y servicios de interés general y social (EJE 3);57050
2023;19101;241A;45;;;A Comunidades Autónomas;1652800250
2023;19101;241A;454/19101;;;Gestión por Comunidades Autónomas de servicios y programas de políticas activas de empleo: empleo y formación;1424300250
2023;19101;241A;454/19101;;00;Orientación profesional (EJE 1);508732070
2023;19101;241A;454/19101;;02;Oportunidades de empleo (EJE 3);747204600
2023;19101;241A;454/19101;;03;Fomento de la igualdad de oportunidades para el empleo (EJE 4);45000000
2023;19101;241A;454/19101;;06;Subvenciones de cuotas a la Seguridad Social de la capitalización de prestaciones por desempleo y promoción de la actividad económica territorial. Emprendimiento (EJE 5);30000000
2023;19101;241A;454/19101;;09;Flexibilidad: Formación y recualificación (EJE 2);10000000
2023;19101;241A;454/19101;;90;Programa de refuerzo de los Servicios Públicos de Empleo Autonómicos en las labores de orientación y prospección para el empleo;83363580
2023;19101;241A;455/19101;;;Planes integrales de empleo y otras actuaciones en materia de empleo, mediante convenios de colaboración con Comunidades Autónomas;140000000
2023;19101;241A;455/19101;;10;Plan integral de empleo de Canarias;45000000
2023;19101;241A;455/19101;;12;Plan integral de empleo de Andalucía;50000000
2023;19101;241A;455/19101;;13;Plan integral de empleo de Extremadura;15000000
2023;19101;241A;455/19101;;15;A la Comunidad Autónoma de Canarias para el plan integral de empleo de la Isla de La Palma;30000000
2023;19101;241A;458/19101;;;Para la modernización de los servicios públicos de empleo, según la Ley 45/2002, de 12 de diciembre, y mejora del marco institucional del sistema nacional de empleo (EJE 6);88500000
2023;19101;241A;458/19101;;00;Mejora del marco institucional del Sistema Nacional de Empleo;73500000
2023;19101;241A;458/19101;;01;Mejora de las oficinas de empleo;15000000
2023;19101;241A;46;;;A Entidades Locales;293784760
2023;19101;241A;460/19101;;;Gestión de servicios y programas de políticas activas de empleo en territorio no transferido;8749630
2023;19101;241A;460/19101;;00;Orientación profesional (EJE 1);13530
2023;19101;241A;460/19101;;01;Oportunidades de empleo (EJE 3);8517790
2023;19101;241A;460/19101;;02;Subvención de cuotas a la Seguridad Social de la capitalización de prestaciones por desempleo y promoción de la actividad económica territorial. Emprendimiento (EJE 5);218310
2023;19101;241A;461/19101;;;Programa de fomento de empleo agrario (EJE 3);285035130
2023;19101;241A;461/19101;;01;Andalucía y Extremadura;246619000
2023;19101;241A;461/19101;;02;Zonas rurales deprimidas;38416130
2023;19101;241A;47;;;A empresas privadas;2249450
2023;19101;241A;472/19101;;;Gestión de servicios y programas  de políticas activas de empleo en territorio no transferido;2249450
2023;19101;241A;472/19101;;00;Oportunidades de empleo (EJE 3);1122240
2023;19101;241A;472/19101;;01;Subvención de cuotas a la Seguridad Social de la capitalización de prestaciones por desempleo y promoción de la actividad económica territorial. Emprendimiento (EJE 5);1127210
2023;19101;241A;48;;;A familias e instituciones sin fines de lucro;2119900430
2023;19101;241A;481/19101;;;A familias e instituciones sin fines de lucro;2700000
2023;19101;241A;481/19101;;00;Dotación para facilitar la reinserción laboral de los trabajadores que pierdan su empleo en determinados sectores productivos afectados por la apertura de mercados y la internacionalización de la economía (Reales Decretos 5/2008, 100/2009, 1678/2009, 1679/2009) en Ceuta y Melilla (VARIOS EJES);200000
2023;19101;241A;481/19101;;01;Dotación para facilitar la reinserción laboral de los trabajadores que pierdan su empleo en determinados sectores productivos afectados por la apertura de mercados y la internacionalización de la economía (Real Decreto 1010/2009, y en su caso, otros) (VARIOS EJES);2500000
2023;19101;241A;482/19101;;;Reserva de gestión directa del Servicio Público de Empleo Estatal de créditos destinados a programas de fomento de empleo;34106680
2023;19101;241A;482/19101;;10;Oportunidades de empleo (EJE 3);34106680
2023;19101;241A;485/19101;;;Gestión de servicios y programas de políticas activas de empleo en territorio no transferido;4024930
2023;19101;241A;485/19101;;00;Orientación profesional y agencias de colocación en territorio no transferido (EJE 1);1861600
2023;19101;241A;485/19101;;01;Oportunidades de empleo (EJE 3);1837900
2023;19101;241A;485/19101;;02;Igualdad de oportunidades en el acceso al empleo (EJE 4);325430
2023;19101;241A;486/19101;;;Dotación para facilitar la reinserción laboral de los trabajadores que pierdan su empleo en determinados sectores productivos afectados por la apertura de mercados y la internacionalización de la economía (VARIOS EJES);3168820
2023;19101;241A;486/19101;;03;Real Decreto 196/2010 y otros;3168820
2023;19101;241A;487/19101;;;Para pago de cuotas, subvenciones y bonificaciones a la Seguridad Social;2075900000
2023;19101;241A;487/19101;;03;Financiación de las bonificaciones en las cotizaciones de la Seguridad Social acogidas a medidas de fomento de empleo por contratación laboral, incluso obligaciones de ejercicios anteriores (EJE 3);2075900000
2023;19101;241A;49;;;Al exterior;402000
2023;19101;241A;491/19101;;;Cuotas a la Asociación Mundial de los Servicios Públicos de Empleo (AMSPE) y otras organizaciones internacionales;17500
2023;19101;241A;492/19101;;;Cuota PIACC y otras contribuciones a la OCDE;370000
2023;19101;241A;493/19101;;;Cuota anual CINTERFOR-OIT, incluso obligaciones de ejercicios anteriores;14500
2023;19101;241A;6;;;INVERSIONES REALES;3610920
2023;19101;241A;62;;;Inversión nueva asociada al funcionamiento operativo de los servicios;1420920
2023;19101;241A;620;;;Inversión nueva asociada al funcionamiento operativo de los servicios;1420920
2023;19101;241A;63;;;Inversión de reposición asociada al funcionamiento operativo de los servicios;2190000
2023;19101;241A;630;;;Inversión de reposición asociada al funcionamiento operativo de los servicios;2190000
2023;19101;241A;8;;;ACTIVOS FINANCIEROS;79400
2023;19101;241A;83;;;Concesión de préstamos fuera del Sector Público;79400
2023;19101;241A;831;;;Préstamos a largo plazo;79400
2023;19101;241A;831;;08;Familias e instituciones sin fines de lucro;79400
2023;18005;241B;1;;;GASTOS DE PERSONAL;1953500
2023;18005;241B;12;;;Funcionarios;967360
2023;18005;241B;120;;;Retribuciones básicas;451830
2023;18005;241B;120;;00;Sueldos del grupo A1 y grupo A;208100
2023;18005;241B;120;;01;Sueldos del grupo A2 y grupo B;51410
2023;18005;241B;120;;02;Sueldos del grupo C1 y grupo C;57900
2023;18005;241B;120;;03;Sueldos del grupo C2 y grupo D;8030
2023;18005;241B;120;;05;Trienios;47130
2023;18005;241B;120;;06;Pagas extraordinarias;79260
2023;18005;241B;121;;;Retribuciones complementarias;515530
2023;18005;241B;121;;00;Complemento de destino;215670
2023;18005;241B;121;;01;Complemento específico;299860
2023;18005;241B;13;;;Laborales;328230
2023;18005;241B;130;;;Laboral fijo;328230
2023;18005;241B;130;;00;Retribuciones básicas;328230
2023;18005;241B;16;;;Cuotas, prestaciones y gastos sociales a cargo del empleador;657910
2023;18005;241B;160;;;Cuotas sociales;657910
2023;18005;241B;160;;00;Seguridad Social;657910
2023;18005;241B;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;20787530
2023;18005;241B;22;;;Material, suministros y otros;18820120
2023;18005;241B;220;;;Material de oficina;39450
2023;18005;241B;220;;00;Ordinario no inventariable;12310
2023;18005;241B;220;;01;Prensa, revistas, libros y otras publicaciones;14830
2023;18005;241B;220;;02;Material informático no inventariable;12310
2023;18005;241B;221;;;Suministros;271790
2023;18005;241B;221;;09;Labores Fábrica Nacional Moneda y Timbre;247370
2023;18005;241B;221;;99;Otros suministros;24420
2023;18005;241B;226;;;Gastos diversos;5312150
2023;18005;241B;226;;02;Publicidad y propaganda;1725550
2023;18005;241B;226;;06;Reuniones, conferencias y cursos;3586600
2023;18005;241B;227;;;Trabajos realizados por otras empresas y profesionales;6419750
2023;18005;241B;227;;06;Estudios y trabajos técnicos;6419750
2023;18005;241B;229/18005;;;Gastos de funcionamiento de los centros docentes no universitarios;6776980
2023;18005;241B;229/18005;;00;Funcionamiento ordinario-gastos corrientes;4782140
2023;18005;241B;229/18005;;01;Acciones de calidad en Formación Profesional;461310
2023;18005;241B;229/18005;;02;Impulso de la Formación Profesional;162080
2023;18005;241B;229/18005;;03;Procedimiento de acreditación de competencias;997410
2023;18005;241B;229/18005;;04;Formación, perfeccionamiento y movilidad del profesorado, formadores y perfiles asociados de Formación Profesional;374040
2023;18005;241B;23;;;Indemnizaciones por razón del servicio;1720060
2023;18005;241B;230;;;Dietas;534280
2023;18005;241B;231;;;Locomoción;509570
2023;18005;241B;233;;;Otras indemnizaciones;676210
2023;18005;241B;24;;;Gastos de publicaciones;247350
2023;18005;241B;240;;;Gastos de edición y distribución;247350
2023;18005;241B;4;;;TRANSFERENCIAS CORRIENTES;1150576330
2023;18005;241B;44;;;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;2245730
2023;18005;241B;442/18005;;;Reserva de gestión directa. Trabajo Penitenciario y Formación para el Empleo. Para cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de Formación Profesional para el Empleo a parados;2245730
2023;18005;241B;45;;;A Comunidades Autónomas;974959970
2023;18005;241B;458/18005;;;Gestión por las comunidades autónomas de iniciativas del sistema de Formación Profesional para el Empleo;974959970
2023;18005;241B;458/18005;;01;Iniciativas de oferta formativa para trabajadores desempleados;696538080
2023;18005;241B;458/18005;;02;Iniciativas de oferta formativa para trabajadores ocupados;145905680
2023;18005;241B;458/18005;;04;Acciones del sistema de Formación Profesional para el Empleo impartidas con carácter extraordinario a través de la red pública de centros de formación a trabajadores ocupados y desempleados;24840730
2023;18005;241B;458/18005;;05;"Programa especial de Formación Profesional para el Empleo en el sector turístico y en sectores económicos ""avanzados"" para la Comunidad Autónoma de Canarias.";1255900
2023;18005;241B;458/18005;;07;Para actuaciones en centros nacionales de formación de desempleados y centros de referencia nacional;33189860
2023;18005;241B;458/18005;;10;A la Comunidad Autónoma del País Vasco para la gestión de iniciativas del sistema de Formación Profesional para el Empleo;71973820
2023;18005;241B;458/18005;;11;Ayudas a la movilidad de estudiantes y profesores para programas de formación fuera de las islas y becas de estudio y/o desplazamiento para prácticas de estudiantes canarios;1255900
2023;18005;241B;48;;;A familias e instituciones sin fines de lucro;173370630
2023;18005;241B;481/18005;;;Reserva de gestión directa de créditos destinados a programas de fomento de empleo;160467450
2023;18005;241B;481/18005;;00;Iniciativas del sistema de Formación Profesional para el Empleo: oferta formativa para desempleados;45565510
2023;18005;241B;481/18005;;02;Ayudas del sistema de Formación Profesional para el Empleo: oferta formativa para ocupados;114901940
2023;18005;241B;482/18005;;;A centros y entidades de formación y otros;12903180
2023;18005;241B;482/18005;;00;Cuotas, seguros, becas y ayudas alumnos y subvenciones a centros y entidades de Formación Profesional para el Empleo para desempleados;10713030
2023;18005;241B;482/18005;;01;Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de Formación Profesional para el Empleo para desempleados, derivadas de actuaciones en programas internacionales, iniciativas comunitarias, formación del profesorado, formación a distancia, certificados de profesionalidad y pruebas de evaluación;890150
2023;18005;241B;482/18005;;02;Ayudas del sistema de Formación Profesional para el Empleo. Planes de formación territorios no transferidos: Ceuta y Melilla;1300000
2023;18005;241B;6;;;INVERSIONES REALES;5068900
2023;18005;241B;62;;;Inversión nueva asociada al funcionamiento operativo de los servicios;2534450
2023;18005;241B;620;;;Inversión nueva asociada al funcionamiento operativo de los servicios;2534450
2023;18005;241B;63;;;Inversión de reposición asociada al funcionamiento operativo de los servicios;2534450
2023;18005;241B;630;;;Inversión de reposición asociada al funcionamiento operativo de los servicios;2534450
2023;19101;241B;1;;;GASTOS DE PERSONAL;16912580
2023;19101;241B;12;;;Funcionarios;10685990
2023;19101;241B;120;;;Retribuciones básicas;5752370
2023;19101;241B;120;;00;Sueldos del grupo A1 y grupo A;133780
2023;19101;241B;120;;01;Sueldos del grupo A2 y grupo B;1529470
2023;19101;241B;120;;02;Sueldos del grupo C1 y grupo C;1544040
2023;19101;241B;120;;03;Sueldos del grupo C2 y grupo D;851350
2023;19101;241B;120;;05;Trienios;714690
2023;19101;241B;120;;06;Pagas extraordinarias;979040
2023;19101;241B;121;;;Retribuciones complementarias;4933620
2023;19101;241B;121;;00;Complemento de destino;2225800
2023;19101;241B;121;;01;Complemento específico;2334360
2023;19101;241B;121;;02;Indemnización por residencia;267290
2023;19101;241B;121;;03;Otros complementos;106170
2023;19101;241B;13;;;Laborales;1747220
2023;19101;241B;130;;;Laboral fijo;1329610
2023;19101;241B;130;;00;Retribuciones básicas;972830
2023;19101;241B;130;;01;Otras remuneraciones;356780
2023;19101;241B;131;;;Laboral eventual;417610
2023;19101;241B;14;;;Otro personal;49880
2023;19101;241B;143;;;Otro personal;49880
2023;19101;241B;15;;;Incentivos al rendimiento;2042770
2023;19101;241B;150;;;Productividad;2001260
2023;19101;241B;151;;;Gratificaciones;41510
2023;19101;241B;16;;;Cuotas, prestaciones y gastos sociales a cargo del empleador;2386720
2023;19101;241B;160;;;Cuotas sociales;2288520
2023;19101;241B;160;;00;Seguridad Social;2288520
2023;19101;241B;162;;;Gastos sociales del personal;98200
2023;19101;241B;162;;00;Formación y perfeccionamiento del personal;60000
2023;19101;241B;162;;04;Acción social;38200
2023;19101;241B;2;;;GASTOS CORRIENTES EN BIENES Y SERVICIOS;15208120
2023;19101;241B;20;;;Arrendamientos y cánones;1602380
2023;19101;241B;206;;;Arrendamientos de equipos para procesos de información;1602380
2023;19101;241B;21;;;Reparaciones, mantenimiento y conservación;1142450
2023;19101;241B;212;;;Edificios y otras construcciones;4810
2023;19101;241B;213;;;Maquinaria, instalaciones y utillaje;2010
2023;19101;241B;215;;;Mobiliario y enseres;2410
2023;19101;241B;216;;;Equipos para procesos de la información;1133220
2023;19101;241B;22;;;Material, suministros y otros;12153670
2023;19101;241B;220;;;Material de oficina;9630
2023;19101;241B;220;;00;Ordinario no inventariable;5620
2023;19101;241B;220;;01;Prensa, revistas, libros y otras publicaciones;4010
2023;19101;241B;221;;;Suministros;1656850
2023;19101;241B;221;;00;Energía eléctrica;1631210
2023;19101;241B;221;;04;Vestuario;13640
2023;19101;241B;221;;06;Productos farmacéuticos y material sanitario;1200
2023;19101;241B;221;;09;Labores Fábrica Nacional Moneda y Timbre;10000
2023;19101;241B;221;;12;Suministros de material electrónico, eléctrico y de comunicaciones;800
2023;19101;241B;222;;;Comunicaciones;1860
2023;19101;241B;222;;99;Otras;1860
2023;19101;241B;223;;;Transportes;2810
2023;19101;241B;224;;;Primas de seguros;75970
2023;19101;241B;225;;;Tributos;200000
2023;19101;241B;225;;02;Locales;200000
2023;19101;241B;226;;;Gastos diversos;344880
2023;19101;241B;226;;01;Atenciones protocolarias y representativas;1000
2023;19101;241B;226;;02;Publicidad y propaganda;309380
2023;19101;241B;226;;03;Jurídicos, contenciosos;34500
2023;19101;241B;227;;;Trabajos realizados por otras empresas y profesionales;9861670
2023;19101;241B;227;;00;Limpieza y aseo;40120
2023;19101;241B;227;;01;Seguridad;40120
2023;19101;241B;227;;06;Estudios y trabajos técnicos;9100000
2023;19101;241B;227;;99;Otros;681430
2023;19101;241B;23;;;Indemnizaciones por razón del servicio;56410
2023;19101;241B;231;;;Locomoción;56410
2023;19101;241B;24;;;Gastos de publicaciones;3210
2023;19101;241B;240;;;Gastos de edición y distribución;3210
2023;19101;241B;27;;;Compras, suministros y otros gastos;250000
2023;19101;241B;278;;;Gastos corrientes en bienes y servicios. Presidencia española del Consejo de la Unión Europea;250000
2023;19101;241B;4;;;TRANSFERENCIAS CORRIENTES;2092702830
2023;19101;241B;44;;;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;56774170
2023;19101;241B;443/19101;;;A la Fundación Estatal para la Formación en el Empleo, para gastos corrientes;51818410
2023;19101;241B;445/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Trabajo Penitenciario y Formación para el Empleo. Iniciativas que no corresponden a certificados de profesionalidad. Cuotas de seguros, becas y subvenciones a centros (EJE 2);4955760
2023;19101;241B;45;;;A Comunidades Autónomas;1078722200
2023;19101;241B;452/19101;;;Gestión por las Comunidades Autónomas de iniciativas del Sistema de Formación Profesional para el Empleo (EJE 2);1074160780
2023;19101;241B;452/19101;;45;Iniciativas de oferta formativa del Sistema de Formación Profesional para el Empleo para trabajadores desempleados. Iniciativas que no corresponden a certificados de profesionalidad;320230440
2023;19101;241B;452/19101;;55;Iniciativas de oferta formativa del Sistema de Formación Profesional para el empleo para los trabajadores ocupados. Iniciativas que no corresponden a certificados de profesionalidad;110199040
2023;19101;241B;452/19101;;60;Oportunidades de empleo y formación;633606300
2023;19101;241B;452/19101;;90;Acciones formativas relativas a la capacitación para el desarrollo de las funciones relacionadas con la negociación colectiva y el diálogo social;10125000
2023;19101;241B;456/19101;;;Gestión por Comunidades Autónomas de servicios y programas establecidos por el R.D. 1224/2009 y desarrollo reglamentario del contrato para la formación y el aprendizaje;4561420
2023;19101;241B;456/19101;;00;Costes adicionales del contrato de formación y aprendizaje (EJE 2);4561420
2023;19101;241B;48;;;A familias e instituciones sin fines de lucro;957206460
2023;19101;241B;482/19101;;;Reserva de gestión directa del Servicio Público de Empleo Estatal de créditos destinados a programas de fomento de empleo;394653890
2023;19101;241B;482/19101;;21;Reserva de gestión directa Servicio Público de Empleo Estatal. Iniciativas formación profesional para el empleo que no corresponden a certificados de profesionalidad: oferta formativa para desempleados (EJE 2);10919320
2023;19101;241B;482/19101;;30;Oportunidades de empleo y formación (EJE 2);13353000
2023;19101;241B;482/19101;;50;Ayudas del sistema de formación profesional para el empleo: oferta formativa para ocupados (EJE 2);49481570
2023;19101;241B;482/19101;;55;Reserva de gestión directa Servicio Público de Empleo Estatal. Ayudas del sistema de formación profesional para el empleo no relacionadas con certificados de profesionalidad: oferta formativa para ocupados (EJE 2);307000000
2023;19101;241B;482/19101;;80;Acciones formativas relativas a la capacitación para el desarrollo de las funciones relacionadas con la negociación colectiva y el dialogo social.;13900000
2023;19101;241B;483/19101;;;A centros y entidades de formación y otros;7619810
2023;19101;241B;483/19101;;03;Ayudas del sistema de formación profesional para el empleo. Planes de formación territorios no transferidos: Ceuta y Melilla (EJE 2);322800
2023;19101;241B;483/19101;;04;Ayudas del sistema de formación profesional para el empleo. Planes de formación para el empleo no relacionada con certificados de profesionalidad territorios no transferidos: Ceuta y Melilla (EJE2);963910
2023;19101;241B;483/19101;;05;Cuotas seguros, becas y ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo para desempleados. Iniciativas que no corresponden a certificados de profesionalidad (EJE 2);6333100
2023;19101;241B;485/19101;;;Gestión de servicios y programas de políticas activas de empleo en territorio no transferido;4932760
2023;19101;241B;485/19101;;03;Oportunidades de empleo y formación (EJE 2);4932760
2023;19101;241B;487/19101;;;Para pago de cuotas, subvenciones y bonificaciones a la Seguridad Social;550000000
2023;19101;241B;487/19101;;04;Financiación de las bonificaciones en las cotizaciones de la Seguridad Social por formación de ocupados, incluso obligaciones de ejercicios anteriores (EJE 2);550000000
2023;19101;241B;6;;;INVERSIONES REALES;978890
2023;19101;241B;62;;;Inversión nueva asociada al funcionamiento operativo de los servicios;978890
2023;19101;241B;620;;;Inversión nueva asociada al funcionamiento operativo de los servicios;978890
2023;19101;241B;7;;;TRANSFERENCIAS DE CAPITAL;678890
2023;19101;241B;74;;;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;678890
2023;19101;241B;743/19101;;;A la Fundación Estatal para la Formación en el Empleo, para gastos de capital;678890
2023;19101;241B;8;;;ACTIVOS FINANCIEROS;79400
2023;19101;241B;83;;;Concesión de préstamos fuera del Sector Público;79400
2023;19101;241B;831;;;Préstamos a largo plazo;79400
2023;19101;241B;831;;08;Familias e instituciones sin fines de lucro;79400
2023;19003;241N;1;;;GASTOS DE PERSONAL;1718100
2023;19003;241N;10;;;Altos cargos;61040
2023;19003;241N;100;;;Retribuciones básicas y otras remuneraciones;61040
2023;19003;241N;100;;00;Retribuciones básicas;18910
2023;19003;241N;100;;01;Retribuciones complementarias;42130
2023;19003;241N;12;;;Funcionarios;1427060
2023;19003;241N;120;;;Retribuciones básicas;696490
2023;19003;241N;120;;00;Sueldos del grupo A1 y grupo A;163490
2023;19003;241N;120;;01;Sueldos del grupo A2 y grupo B;205640
2023;19003;241N;120;;02;Sueldos del grupo C1 y grupo C;77200
2023;19003;241N;120;;03;Sueldos del grupo C2 y grupo D;40160
2023;19003;241N;120;;05;Trienios;80000
2023;19003;241N;120;;06;Pagas extraordinarias;130000
2023;19003;241N;121;;;Retribuciones complementarias;730570
2023;19003;241N;121;;00;Complemento de destino;319960
